"","Assay","OlinkID","UniProt","Panel","term","df","sumsq","meansq","statistic","p.value","Adjusted_pval","Threshold","Organ","Desc","Desc_Column"
"1","APOH","OID21072","P02749","Neurology","Timepoint",3,5.34873653771428,1.78291217923809,40.5531418107046,2.48344556045588e-11,3.65563186499105e-08,"Significant","Tissue enriched: liver","Beta-2-glycoprotein 1","Tissue_enriched_liver"
"2","PADI2","OID20467","Q9Y2J8","Inflammation","Timepoint",3,21.5036982981128,7.16789943270425,24.8866206147226,1.0542589229927e-08,7.75934567322624e-06,"Significant","Tissue enhanced: brain, skeletal muscle, tongue","Protein-arginine deiminase type-2","Tissue_enhanced_brain_skeletal_muscle_tongue"
"3","NPPB","OID20049","P16860","Cardiometabolic","Timepoint",3,35.7856478045414,11.9285492681805,18.3512913556087,2.95774132051979e-07,0.000108844880595128,"Significant","Tissue enriched: heart muscle","Natriuretic peptides B","Tissue_enriched_heart_muscle"
"4","NTproBNP","OID20125","NTproBNP","Cardiometabolic","Timepoint",3,44.081095120015,14.6936983733383,18.4170950707069,2.85025016138756e-07,0.000108844880595128,"Significant","Tissue enhanced: brain","N-terminal prohormone of brain natriuretic peptide","Tissue_enhanced_brain"
"5","TNFRSF9","OID20985","Q07011","Neurology","Timepoint",3,16.1625873428045,5.38752911426817,17.0253710588267,6.34626190348849e-07,0.000186833950438701,"Significant","Tissue enriched: lymphoid tissue","Tumor necrosis factor receptor superfamily member 9","Tissue_enriched_lymphoid_tissue"
"6","IFNL1","OID20795","Q8IU54","Neurology","Timepoint",3,28.8285839516316,9.6095279838772,14.8504736625637,2.40099431562309e-06,0.00050489480465674,"Significant","Not detected","Interferon lambda-1","Not_detected"
"7","VAMP5","OID20071","O95183","Cardiometabolic","Timepoint",3,14.3860003507895,4.79533345026316,14.8780736112385,2.35923516772154e-06,0.00050489480465674,"Significant","Low tissue specificity","Vesicle-associated membrane protein 5","Low_tissue_specificity"
"8","DPP10","OID20527","Q8N608","Inflammation","Timepoint",3,9.82782750466165,3.27594250155388,13.9124241362536,4.40639670860407e-06,0.000810776994383148,"Significant","Tissue enhanced: adrenal gland, brain, pancreas","Inactive dipeptidyl peptidase 10","Tissue_enhanced_adrenal_gland_brain_pancreas"
"9","CD99","OID21110","P14209","Neurology","Timepoint",3,6.74254376454135,2.24751458818045,13.5316255015343,5.67320439297628e-06,0.000927884096273453,"Significant","Low tissue specificity","CD99 antigen","Low_tissue_specificity"
"10","CD160","OID20647","O95971","Inflammation","Timepoint",3,6.39365891911278,2.13121963970426,12.7344145193585,9.74766011733951e-06,0.00120743074030708,"Significant","Tissue enhanced: lymphoid tissue","CD160 antigen","Tissue_enhanced_lymphoid_tissue"
"11","PIK3IP1","OID21094","Q96FE7","Neurology","Timepoint",3,7.90751528323684,2.63583842774561,12.6045500592508,1.06634508315164e-05,0.00120743074030708,"Significant","Low tissue specificity","Phosphoinositide-3-kinase-interacting protein 1","Low_tissue_specificity"
"12","TNFRSF4","OID20653","P43489","Inflammation","Timepoint",3,10.8604282645601,3.62014275485338,12.6279742216935,1.04917692841625e-05,0.00120743074030708,"Significant","Tissue enhanced: lymphoid tissue","Tumor necrosis factor receptor superfamily member 4","Tissue_enhanced_lymphoid_tissue"
"13","TNFSF13B","OID20272","Q9Y275","Cardiometabolic","Timepoint",3,11.5435010899511,3.84783369665037,12.609814687589,1.06246078829571e-05,0.00120743074030708,"Significant","Tissue enhanced: lymphoid tissue","Tumor necrosis factor ligand superfamily member 13B","Tissue_enhanced_lymphoid_tissue"
"14","SDC1","OID20169","P18827","Cardiometabolic","Timepoint",3,35.0513427849286,11.6837809283095,12.1359412064645,1.48019182366338e-05,0.00155631597459464,"Significant","Tissue enhanced: esophagus, liver, skin 1","Syndecan-1","Tissue_enhanced_esophagus_liver_skin_1"
"15","ITGA11","OID20581","Q9UKX5","Inflammation","Timepoint",3,7.06291029551504,2.35430343183834,11.5661565080135,2.22425505638128e-05,0.00211581972300603,"Significant","Tissue enhanced: cervix, endometrium 1, smooth muscle","Integrin alpha-11","Tissue_enhanced_cervix_endometrium_1_smooth_muscle"
"16","SPINT2","OID20720","O43291","Inflammation","Timepoint",3,4.2411937712406,1.4137312570802,11.520012285529,2.29980404674568e-05,0.00211581972300603,"Significant","Low tissue specificity","Kunitz-type protease inhibitor 2","Low_tissue_specificity"
"17","IFNG","OID20495","P01579","Inflammation","Timepoint",3,90.9587291330864,30.3195763776955,11.3147224947266,2.67033763434486e-05,0.0023121982339739,"Significant","Group enriched: bone marrow, lymphoid tissue","Interferon gamma","Group_enriched_bone_marrow_lymphoid_tissue"
"18","CXCL10","OID20697","P02778","Inflammation","Timepoint",3,29.6038822119624,9.8679607373208,10.7990292408553,3.9086418528044e-05,0.0031964004485156,"Significant","Tissue enhanced: lymphoid tissue","C-X-C motif chemokine 10","Tissue_enhanced_lymphoid_tissue"
"19","ANGPTL1","OID20211","O95841","Cardiometabolic","Timepoint",3,8.26900142554136,2.75633380851379,10.3926456531585,5.30885418503134e-05,0.00394600383529455,"Significant","Tissue enhanced: placenta","Angiopoietin-related protein 1","Tissue_enhanced_placenta"
"20","PDCD1","OID21396","Q15116","Oncology","Timepoint",3,5.40776111737218,1.80258703912406,10.3796865230402,5.36141825447629e-05,0.00394600383529455,"Significant","Tissue enhanced: lymphoid tissue","Programmed cell death protein 1","Tissue_enhanced_lymphoid_tissue"
