"","Assay","OlinkID","UniProt","Panel","term","df","sumsq","meansq","statistic","p.value","Adjusted_pval","Threshold","Organ","Desc","Desc_Column"
"1","SDC1","OID20169","P18827","Cardiometabolic","Timepoint",3,100.743345911258,33.5811153037528,25.3124595499103,9.24548595925721e-11,1.36093553320266e-07,"Significant","Tissue enhanced: esophagus, liver, skin 1","Syndecan-1","Tissue_enhanced_esophagus_liver_skin_1"
"2","FGFBP1","OID21507","Q14512","Oncology","Timepoint",3,56.0897259706337,18.6965753235446,21.9541317597362,9.2192928952614e-10,4.52359971394159e-07,"Significant","Tissue enhanced: esophagus, vagina","Fibroblast growth factor-binding protein 1","Tissue_enhanced_esophagus_vagina"
"3","NEFL","OID20871","P07196","Neurology","Timepoint",3,73.7272216092585,24.5757405364195,22.3506126827938,6.96362406810373e-10,4.52359971394159e-07,"Significant","Tissue enriched: brain","Neurofilament light polypeptide","Tissue_enriched_brain"
"4","TNFSF12","OID20624","O43508","Inflammation","Timepoint",3,12.9767753232425,4.32559177441417,20.0088511957553,3.79458487377229e-09,1.3964072335482e-06,"Significant","Low tissue specificity","Tumor necrosis factor ligand superfamily member 12","Low_tissue_specificity"
"5","CCL28","OID20569","Q9NRJ3","Inflammation","Timepoint",3,12.4348042866491,4.14493476221636,16.7329660298794,4.80651365101358e-08,1.40272014982812e-05,"Significant","Tissue enriched: salivary gland","C-C motif chemokine 28","Tissue_enriched_salivary_gland"
"6","SPON1","OID20759","Q9HCB6","Inflammation","Timepoint",3,25.0296876989068,8.34322923296893,16.5186179473575,5.7176093063646e-08,1.40272014982812e-05,"Significant","Tissue enhanced: gallbladder","Spondin-1","Tissue_enhanced_gallbladder"
"7","ITGA11","OID20581","Q9UKX5","Inflammation","Timepoint",3,13.6245433282491,4.54151444274969,16.2416322984042,7.16560422645762e-08,1.50682420304937e-05,"Significant","Tissue enhanced: cervix, endometrium 1, smooth muscle","Integrin alpha-11","Tissue_enhanced_cervix_endometrium_1_smooth_muscle"
"8","PTK7","OID20880","Q13308","Neurology","Timepoint",3,21.9742646869414,7.32475489564713,15.2168060991668,1.67598343655853e-07,3.0838095232677e-05,"Significant","Low tissue specificity","Inactive tyrosine-protein kinase 7","Low_tissue_specificity"
"9","IFNL1","OID20795","Q8IU54","Neurology","Timepoint",3,35.6917217985346,11.8972405995115,14.0651163246565,4.47986111623646e-07,7.32706173677786e-05,"Significant","Not detected","Interferon lambda-1","Not_detected"
"10","PTN","OID20083","P21246","Cardiometabolic","Timepoint",3,146.54492587327,48.8483086244232,13.6009774832862,6.71725158512409e-07,9.88779433330267e-05,"Significant","Tissue enhanced: brain, parathyroid gland","Pleiotrophin","Tissue_enhanced_brain_parathyroid_gland"
