"","Assay","OlinkID","UniProt","Panel","term","df","sumsq","meansq","statistic","p.value","Adjusted_pval","Threshold","Organ","Desc","Desc_Column"
"1","PADI2","OID20467","Q9Y2J8","Inflammation","Timepoint",3,19.686426516619,6.56214217220635,26.5743963506122,1.05201417843911e-08,1.54856487066237e-05,"Significant","Tissue enhanced: brain, skeletal muscle, tongue","Protein-arginine deiminase type-2","Tissue_enhanced_brain_skeletal_muscle_tongue"
"2","DPP10","OID20527","Q8N608","Inflammation","Timepoint",3,9.8481615480119,3.28272051600397,15.0130864520687,3.2583872618023e-06,0.00239817302468649,"Significant","Tissue enhanced: adrenal gland, brain, pancreas","Inactive dipeptidyl peptidase 10","Tissue_enhanced_adrenal_gland_brain_pancreas"
"3","TNFRSF9","OID20985","Q07011","Neurology","Timepoint",3,18.3974278223333,6.13247594077778,14.2860037230569,5.06876458629087e-06,0.00248707382367339,"Significant","Tissue enriched: lymphoid tissue","Tumor necrosis factor receptor superfamily member 9","Tissue_enriched_lymphoid_tissue"
"4","VAMP5","OID20071","O95183","Cardiometabolic","Timepoint",3,14.8758530125833,4.95861767086111,13.3637422473387,9.04344293776283e-06,0.00332798700109672,"Significant","Low tissue specificity","Vesicle-associated membrane protein 5","Low_tissue_specificity"
"5","NEFL","OID20871","P07196","Neurology","Timepoint",3,31.382632226869,10.4608774089563,12.2477971014512,1.87694359805251e-05,0.00552572195266658,"Significant","Tissue enriched: brain","Neurofilament light polypeptide","Tissue_enriched_brain"
"6","PCOLCE","OID20384","Q15113","Cardiometabolic","Timepoint",3,6.86805267401191,2.2893508913373,11.8793683554865,2.40684724268068e-05,0.00590479856870993,"Significant","Low tissue specificity","Procollagen C-endopeptidase enhancer 1","Low_tissue_specificity"
"7","PIK3IP1","OID21094","Q96FE7","Neurology","Timepoint",3,8.89845462519046,2.96615154173015,11.4116853904428,3.31916212617249e-05,0.00697972378532272,"Significant","Low tissue specificity","Phosphoinositide-3-kinase-interacting protein 1","Low_tissue_specificity"
"8","CCL4","OID20695","P13236","Inflammation","Timepoint",3,15.0948929162976,5.0316309720992,10.2347650442186,7.67909272850269e-05,0.00807401749739711,"Significant","Tissue enhanced: bone marrow","C-C motif chemokine 4","Tissue_enhanced_bone_marrow"
"9","IFNL1","OID20795","Q8IU54","Neurology","Timepoint",3,23.3278674577262,7.77595581924206,10.3586366137145,7.01540426957392e-05,0.00807401749739711,"Significant","Not detected","Interferon lambda-1","Not_detected"
"10","ITGA11","OID20581","Q9UKX5","Inflammation","Timepoint",3,6.66915155515477,2.22305051838492,10.4223604387761,6.69797912881816e-05,0.00807401749739711,"Significant","Tissue enhanced: cervix, endometrium 1, smooth muscle","Integrin alpha-11","Tissue_enhanced_cervix_endometrium_1_smooth_muscle"
"11","RBP5","OID21369","P82980","Oncology","Timepoint",3,20.9571768994405,6.98572563314682,10.4142780289025,6.73738044088617e-05,0.00807401749739711,"Significant","Tissue enhanced: kidney, liver","Retinol-binding protein 5","Tissue_enhanced_kidney_liver"
"12","SPINT2","OID20720","O43291","Inflammation","Timepoint",3,5.34103337104762,1.78034445701587,10.3431652447801,7.09485829023267e-05,0.00807401749739711,"Significant","Low tissue specificity","Kunitz-type protease inhibitor 2","Low_tissue_specificity"
"13","TNFRSF11A","OID20646","Q9Y6Q6","Inflammation","Timepoint",3,16.2955903366786,5.43186344555953,10.4400251375878,6.61271462080256e-05,0.00807401749739711,"Significant","Tissue enhanced: intestine, salivary gland","Tumor necrosis factor receptor superfamily member 11A","Tissue_enhanced_intestine_salivary_gland"
"14","TNFRSF4","OID20653","P43489","Inflammation","Timepoint",3,12.3385303491548,4.11284344971825,10.330344737567,7.16142322083446e-05,0.00807401749739711,"Significant","Tissue enhanced: lymphoid tissue","Tumor necrosis factor receptor superfamily member 4","Tissue_enhanced_lymphoid_tissue"
"15","SDC1","OID20169","P18827","Cardiometabolic","Timepoint",3,36.9761827754405,12.3253942584802,10.0319097694039,8.9142068462856e-05,0.00874780831848827,"Significant","Tissue enhanced: esophagus, liver, skin 1","Syndecan-1","Tissue_enhanced_esophagus_liver_skin_1"
"16","APOH","OID21072","P02749","Neurology","Timepoint",3,5.35609812858333,1.78536604286111,9.59231137981429,0.000123753706995624,0.0101203031498644,"Significant","Tissue enriched: liver","Beta-2-glycoprotein 1","Tissue_enriched_liver"
"17","CLSTN2","OID20664","Q9H4D0","Inflammation","Timepoint",3,6.84028714286905,2.28009571428968,9.69559905579038,0.000114503503981985,0.0101203031498644,"Significant","Group enriched: adipose tissue, brain, ovary","Calsyntenin-2","Group_enriched_adipose_tissue_brain_ovary"
"18","TNFRSF10C","OID20265","O14798","Cardiometabolic","Timepoint",3,4.5798535984762,1.52661786615873,9.60561688763108,0.000122518793252607,0.0101203031498644,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Tumor necrosis factor receptor superfamily member 10C","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"19","ANGPTL1","OID20211","O95841","Cardiometabolic","Timepoint",3,5.44139136610714,1.81379712203571,9.34950713716528,0.000148772162553431,0.0115259275409816,"Significant","Tissue enhanced: placenta","Angiopoietin-related protein 1","Tissue_enhanced_placenta"
"20","ACE2","OID20105","Q9BYF1","Cardiometabolic","Timepoint",3,35.4171714798571,11.805723826619,9.18781550936205,0.000168378141247865,0.0123926311958429,"Significant","Tissue enhanced: gallbladder, intestine, kidney","Angiotensin-converting enzyme 2","Tissue_enhanced_gallbladder_intestine_kidney"
"21","NTproBNP","OID20125","NTproBNP","Cardiometabolic","Timepoint",3,43.1766815120119,14.3922271706706,8.81310557756443,0.000225162138440945,0.0138099444910446,"Significant","Tissue enhanced: brain","N-terminal prohormone of brain natriuretic peptide","Tissue_enhanced_brain"
"22","PDCD1","OID21396","Q15116","Oncology","Timepoint",3,5.28187925033333,1.76062641677778,8.83396154805568,0.000221518735868529,0.0138099444910446,"Significant","Tissue enhanced: lymphoid tissue","Programmed cell death protein 1","Tissue_enhanced_lymphoid_tissue"
"23","PTN","OID20083","P21246","Cardiometabolic","Timepoint",3,38.4248904534405,12.8082968178135,8.87848383768804,0.000213948837814299,0.0138099444910446,"Significant","Tissue enhanced: brain, parathyroid gland","Pleiotrophin","Tissue_enhanced_brain_parathyroid_gland"
"24","TGFA","OID20600","P01135","Inflammation","Timepoint",3,11.79495800925,3.93165266975,8.9700556020736,0.000199229588946571,0.0138099444910446,"Significant","Tissue enhanced: brain","Protransforming growth factor alpha","Tissue_enhanced_brain"
"25","PTGDS","OID20408","P41222","Cardiometabolic","Timepoint",3,4.46920882658333,1.48973627552778,8.69547313021793,0.00024693954734482,0.014539800547663,"Significant","Tissue enhanced: brain, heart muscle, testis","Prostaglandin-H2 D-isomerase","Tissue_enhanced_brain_heart_muscle_testis"
"26","CD83","OID20565","Q01151","Inflammation","Timepoint",3,3.12809351847619,1.04269783949206,8.55879449419386,0.000275085614471949,0.0155017498586601,"Significant","Tissue enhanced: bone marrow","CD83 antigen","Tissue_enhanced_bone_marrow"
"27","CD99","OID21110","P14209","Neurology","Timepoint",3,7.51870954429762,2.50623651476587,8.34383005421948,0.00032646348207776,0.0155017498586601,"Significant","Low tissue specificity","CD99 antigen","Low_tissue_specificity"
"28","EDA2R","OID21451","Q9HAV5","Oncology","Timepoint",3,16.9501488023333,5.65004960077778,8.44800882825026,0.000300397084101369,0.0155017498586601,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 27","Low_tissue_specificity"
